latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-37.32306,-65.41588,304.14,1.98,1.37,2025-08-27,1342,Terra,MODIS,58,6.1NRT,292.32,13.17,D
-37.5583,-68.34267,301.07,1.34,1.15,2025-08-27,1342,Terra,MODIS,44,6.1NRT,287.66,6.47,D
-37.484,-69.37801,301.78,1.2,1.09,2025-08-27,1342,Terra,MODIS,49,6.1NRT,289.95,4.33,D
-39.22717,-65.79897,301.71,1.98,1.37,2025-08-27,1342,Terra,MODIS,49,6.1NRT,290.95,10.5,D
-39.35506,-65.79716,301.08,1.98,1.37,2025-08-27,1342,Terra,MODIS,44,6.1NRT,289.2,10.2,D
-39.83635,-65.33029,314.23,1.35,1.15,2025-08-27,1921,Aqua,MODIS,69,6.1NRT,299.49,12.12,D
-37.89324,-64.92422,318.48,1.22,1.1,2025-08-27,1921,Aqua,MODIS,75,6.1NRT,300.02,15.84,D
-37.89165,-64.91054,314.72,1.22,1.1,2025-08-27,1921,Aqua,MODIS,70,6.1NRT,299.55,11.8,D
-37.85571,-63.77419,309.73,1.1,1.04,2025-08-27,1921,Aqua,MODIS,61,6.1NRT,297,7.99,D
-37.85415,-63.76183,309.67,1.1,1.04,2025-08-27,1921,Aqua,MODIS,65,6.1NRT,296.47,8.01,D
-38.16467,-65.96912,319.45,1.38,1.16,2025-08-27,1921,Aqua,MODIS,71,6.1NRT,302.6,18.19,D
-38.1702,-65.96273,314.94,1.38,1.16,2025-08-27,1921,Aqua,MODIS,65,6.1NRT,302.32,11.61,D
-37.78992,-58.51817,305.31,1.15,1.07,2025-08-27,1921,Aqua,MODIS,61,6.1NRT,291.55,7.66,D
-37.99588,-58.17733,302.58,1.18,1.08,2025-08-27,1921,Aqua,MODIS,53,6.1NRT,291.14,6.34,D
-37.99762,-58.17128,303.21,1.18,1.08,2025-08-27,1921,Aqua,MODIS,55,6.1NRT,291.02,6.26,D
-39.20458,-66.06131,329.26,1.44,1.19,2025-08-27,1921,Aqua,MODIS,84,6.1NRT,300.82,40.94,D
-39.20289,-66.04481,314.75,1.44,1.19,2025-08-27,1921,Aqua,MODIS,70,6.1NRT,300.97,14.93,D
-38.14444,-57.72433,307.96,1.22,1.1,2025-08-27,1921,Aqua,MODIS,66,6.1NRT,292.01,9.87,D
-39.36042,-65.80616,312.32,1.4,1.17,2025-08-27,1921,Aqua,MODIS,66,6.1NRT,299.28,12.27,D
-39.37814,-65.6727,313.25,1.38,1.16,2025-08-27,1921,Aqua,MODIS,68,6.1NRT,300.32,12.87,D
-39.37644,-65.65685,311.14,1.38,1.16,2025-08-27,1921,Aqua,MODIS,64,6.1NRT,300.22,10.19,D
-39.48736,-65.55151,339.71,1.37,1.16,2025-08-27,1921,Aqua,MODIS,91,6.1NRT,298.77,61.07,D
-39.49577,-65.5592,313.12,1.37,1.16,2025-08-27,1921,Aqua,MODIS,67,6.1NRT,299.15,12.13,D
-39.49412,-65.54346,307.96,1.37,1.16,2025-08-27,1921,Aqua,MODIS,51,6.1NRT,296.78,6.42,D
-39.83926,-65.33643,312.98,1.35,1.15,2025-08-27,1921,Aqua,MODIS,64,6.1NRT,299.9,10.78,D
-35.8617,-64.94024,335.07,1.16,1.07,2025-08-27,1923,Aqua,MODIS,88,6.1NRT,301.45,36.94,D
-37.60245,-65.40112,348.13,1.27,1.12,2025-08-27,1923,Aqua,MODIS,95,6.1NRT,303.49,76.52,D
-37.60407,-65.41536,356.83,1.28,1.12,2025-08-27,1923,Aqua,MODIS,98,6.1NRT,305.06,104.78,D
-36.8576,-63.72298,315.51,1.07,1.03,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,298.45,11.39,D
-37.07238,-65.93078,320.54,1.33,1.14,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,302.93,16.7,D
-37.07388,-65.92091,321.9,1.33,1.14,2025-08-27,1923,Aqua,MODIS,77,6.1NRT,303.75,18.45,D
-36.01367,-58.65735,318.61,1.2,1.09,2025-08-27,1923,Aqua,MODIS,79,6.1NRT,292.57,21,D
-36.18785,-59.68463,309.1,1.09,1.04,2025-08-27,1923,Aqua,MODIS,68,6.1NRT,292.27,9.75,D
-36.1898,-59.69648,302.84,1.09,1.04,2025-08-27,1923,Aqua,MODIS,54,6.1NRT,292.21,5.3,D
-36.52419,-62.15793,336.78,1,1,2025-08-27,1923,Aqua,MODIS,90,6.1NRT,296.11,36.29,D
-36.52577,-62.16892,333.23,1,1,2025-08-27,1923,Aqua,MODIS,88,6.1NRT,295.73,31.13,D
-36.51534,-62.15992,305.01,1,1,2025-08-27,1923,Aqua,MODIS,58,6.1NRT,295,4.46,D
-36.64375,-65.36452,359.11,1.24,1.1,2025-08-27,1923,Aqua,MODIS,99,6.1NRT,310.35,105.57,D
-36.6453,-65.37803,354.76,1.24,1.11,2025-08-27,1923,Aqua,MODIS,97,6.1NRT,311.96,90.52,D
-36.6815,-65.69803,316.33,1.28,1.12,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,301.23,12.88,D
-36.64206,-65.35645,324.59,1.23,1.1,2025-08-27,1923,Aqua,MODIS,58,6.1NRT,300.95,22.26,D
-36.64368,-65.36996,360.26,1.24,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,315.68,111.38,D
-36.66305,-65.70675,312.04,1.28,1.12,2025-08-27,1923,Aqua,MODIS,42,6.1NRT,301.14,7.84,D
-36.31474,-65.33794,387.86,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,309.19,240.21,D
-36.31632,-65.35136,471.76,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,333.25,1376.93,D
-36.31791,-65.36481,402.92,1.22,1.1,2025-08-27,1923,Aqua,MODIS,94,6.1NRT,309.88,350.97,D
-36.30498,-65.33971,421.27,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,325.99,532.07,D
-36.30655,-65.35313,506.73,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,400.07,2362.46,D
-36.30812,-65.36654,432.97,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,323.58,678.14,D
-36.07305,-63.56148,309.77,1.05,1.02,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,298.52,5.76,D
-36.07457,-63.57293,309.8,1.05,1.02,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,299.14,5.73,D
-36.29522,-65.34149,379.15,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,308.09,191.17,D
-36.29678,-65.35489,446.44,1.22,1.1,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,326.9,882.09,D
-36.29835,-65.36831,345.71,1.22,1.1,2025-08-27,1923,Aqua,MODIS,93,6.1NRT,305.41,60.26,D
-36.09259,-64.42063,313.25,1.11,1.05,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,299.78,9.37,D
-35.82236,-63.00183,313.83,1.02,1.01,2025-08-27,1923,Aqua,MODIS,71,6.1NRT,297.17,9.04,D
-35.82389,-63.01289,307.88,1.02,1.01,2025-08-27,1923,Aqua,MODIS,29,6.1NRT,297.11,4.55,D
-35.81343,-63.00372,325.89,1.02,1.01,2025-08-27,1923,Aqua,MODIS,83,6.1NRT,296.75,20.97,D
-35.81496,-63.01478,318.29,1.02,1.01,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,297.28,12.73,D
-35.85402,-64.13553,320.39,1.08,1.04,2025-08-27,1923,Aqua,MODIS,77,6.1NRT,299.17,16.16,D
-35.87122,-64.93845,322.01,1.16,1.07,2025-08-27,1923,Aqua,MODIS,78,6.1NRT,298.69,19.73,D
-35.86017,-64.92759,365.55,1.16,1.07,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,306.45,119.61,D
-35.85579,-64.92078,335.69,1.16,1.07,2025-08-27,1923,Aqua,MODIS,88,6.1NRT,301.71,39.2,D
-35.85736,-64.9334,361.13,1.16,1.07,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,309.76,104.73,D
-35.84628,-64.92256,324.28,1.16,1.07,2025-08-27,1923,Aqua,MODIS,80,6.1NRT,300.33,22.71,D
-35.84784,-64.93517,325.57,1.16,1.07,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,301.79,24.41,D
-35.74654,-65.26172,316.91,1.19,1.09,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,301.48,14.15,D
-35.5941,-65.95171,311.62,1.28,1.12,2025-08-27,1923,Aqua,MODIS,15,6.1NRT,300.6,7.45,D
-35.58411,-65.95343,319.35,1.28,1.12,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,301.74,17.73,D
-35.58573,-65.96739,314.4,1.28,1.12,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,301.37,11.45,D
-35.30519,-64.99534,317.37,1.15,1.07,2025-08-27,1923,Aqua,MODIS,73,6.1NRT,299.41,14,D
-35.2957,-64.99706,311.94,1.15,1.07,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,298.46,8.6,D
-35.32066,-65.1983,354.98,1.17,1.08,2025-08-27,1923,Aqua,MODIS,98,6.1NRT,302.8,85.29,D
-35.32223,-65.21102,351.2,1.17,1.08,2025-08-27,1923,Aqua,MODIS,96,6.1NRT,303.76,74.68,D
-35.3238,-65.22375,327.31,1.18,1.08,2025-08-27,1923,Aqua,MODIS,82,6.1NRT,300.93,25.58,D
-35.30953,-65.18736,318.28,1.17,1.08,2025-08-27,1923,Aqua,MODIS,56,6.1NRT,300.97,12.57,D
-35.31109,-65.20004,332.66,1.17,1.08,2025-08-27,1923,Aqua,MODIS,86,6.1NRT,302.28,34.13,D
-35.31265,-65.21276,321.43,1.17,1.08,2025-08-27,1923,Aqua,MODIS,77,6.1NRT,301.76,16.85,D
-35.31421,-65.22549,357.22,1.18,1.08,2025-08-27,1923,Aqua,MODIS,98,6.1NRT,303.76,94.41,D
-35.29687,-65.16382,337.84,1.17,1.08,2025-08-27,1923,Aqua,MODIS,89,6.1NRT,301.51,43.38,D
-35.30774,-65.25272,338.46,1.18,1.08,2025-08-27,1923,Aqua,MODIS,90,6.1NRT,303,46.44,D
-35.30929,-65.2655,312.03,1.18,1.08,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,300.72,8.04,D
-35.28886,-65.17824,330.75,1.17,1.08,2025-08-27,1923,Aqua,MODIS,85,6.1NRT,301.59,29.88,D
-35.27281,-65.2071,346.55,1.17,1.08,2025-08-27,1923,Aqua,MODIS,94,6.1NRT,303.1,62.29,D
-35.26324,-65.20885,317.13,1.17,1.08,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,301.35,12.33,D
-35.26477,-65.22155,317.5,1.17,1.08,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,301.59,12.63,D
-35.26783,-65.247,327.11,1.18,1.08,2025-08-27,1923,Aqua,MODIS,82,6.1NRT,302.63,24.88,D
-35.26936,-65.25976,328.12,1.18,1.08,2025-08-27,1923,Aqua,MODIS,83,6.1NRT,303.23,27.68,D
-35.20284,-65.73734,313.66,1.24,1.11,2025-08-27,1923,Aqua,MODIS,65,6.1NRT,302.15,9.43,D
-35.20443,-65.75074,347.48,1.24,1.11,2025-08-27,1923,Aqua,MODIS,94,6.1NRT,306.75,71.7,D
-35.20604,-65.76416,314.73,1.24,1.11,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,301.67,10.81,D
-34.06735,-58.69588,334.03,1.29,1.13,2025-08-27,1923,Aqua,MODIS,89,6.1NRT,293.73,46.67,D
-34.05748,-58.69849,322.06,1.29,1.13,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,293.98,26.51,D
-33.89939,-59.08574,304.49,1.24,1.11,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,293.39,6.38,D
-34.98234,-67.6223,311.91,1.56,1.23,2025-08-27,1923,Aqua,MODIS,60,6.1NRT,300.54,10.52,D
-34.98405,-67.63919,313.26,1.57,1.23,2025-08-27,1923,Aqua,MODIS,65,6.1NRT,301,12.37,D
-34.75363,-65.62527,312.67,1.21,1.09,2025-08-27,1923,Aqua,MODIS,62,6.1NRT,301.64,7.3,D
-34.75516,-65.63828,312.8,1.21,1.09,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,302,7.49,D
-34.75161,-65.63231,326.91,1.21,1.09,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,302.39,24.84,D
-34.98058,-67.62952,318.97,1.56,1.23,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,301.14,21.31,D
-34.74189,-65.63402,314.28,1.21,1.09,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,301.89,8.75,D
-34.69637,-68.29405,313.88,1.7,1.28,2025-08-27,1923,Aqua,MODIS,68,6.1NRT,300.93,16.93,D
-34.69814,-68.31235,312,1.71,1.28,2025-08-27,1923,Aqua,MODIS,65,6.1NRT,300.41,13.64,D
-34.54389,-68.12741,312.48,1.65,1.26,2025-08-27,1923,Aqua,MODIS,66,6.1NRT,300.59,14.07,D
-34.25278,-65.61846,325.69,1.19,1.09,2025-08-27,1923,Aqua,MODIS,80,6.1NRT,302.35,23.96,D
-34.25433,-65.6312,325.38,1.19,1.09,2025-08-27,1923,Aqua,MODIS,80,6.1NRT,303.31,23.48,D
-34.24469,-65.6329,326.71,1.19,1.09,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,301.53,25.57,D
-33.6104,-65.382,321.74,1.15,1.07,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,300.75,17.9,D
-33.61194,-65.39416,322.19,1.15,1.07,2025-08-27,1923,Aqua,MODIS,77,6.1NRT,301.33,18.38,D
-33.60094,-65.38368,370.6,1.15,1.07,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,304.53,137.02,D
-33.60247,-65.39583,337.38,1.15,1.07,2025-08-27,1923,Aqua,MODIS,89,6.1NRT,302.57,40.22,D
-32.82685,-60.46173,308.6,1.12,1.05,2025-08-27,1923,Aqua,MODIS,17,6.1NRT,295.01,6.86,D
-32.8288,-60.47336,320.92,1.12,1.05,2025-08-27,1923,Aqua,MODIS,75,6.1NRT,295.01,18.92,D
-32.36756,-58.27741,306.63,1.46,1.19,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,294.85,9.16,D
-32.37045,-58.97505,322.35,1.33,1.14,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,294.83,24.99,D
-32.37094,-58.96604,308,1.33,1.14,2025-08-27,1923,Aqua,MODIS,27,6.1NRT,295.44,7.15,D
-32.37337,-58.97979,317.2,1.33,1.14,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,295.03,17.36,D
-33.72348,-69.01815,345.47,1.84,1.33,2025-08-27,1923,Aqua,MODIS,94,6.1NRT,299.57,120.06,D
-33.72538,-69.0377,328.07,1.85,1.33,2025-08-27,1923,Aqua,MODIS,84,6.1NRT,298.82,55.47,D
-33.41074,-67.8498,325.25,1.54,1.22,2025-08-27,1923,Aqua,MODIS,71,6.1NRT,305.66,31.31,D
-33.41247,-67.86606,317.16,1.54,1.22,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,304.95,15.85,D
-32.38692,-60.75814,310.67,1.1,1.05,2025-08-27,1923,Aqua,MODIS,58,6.1NRT,295.09,8.92,D
-33.14043,-68.64217,311.44,1.71,1.28,2025-08-27,1923,Aqua,MODIS,66,6.1NRT,300.79,12.78,D
-31.9351,-61.11556,306.01,1.08,1.04,2025-08-27,1923,Aqua,MODIS,56,6.1NRT,295.02,5.59,D
-31.81394,-60.71354,310.93,1.12,1.06,2025-08-27,1923,Aqua,MODIS,64,6.1NRT,294.88,10.41,D
-31.88997,-61.17881,310.51,1.08,1.04,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,294.89,8.98,D
-32.84089,-68.61359,317.38,1.68,1.28,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,301.25,21.86,D
-31.75472,-60.76324,323.69,1.12,1.05,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,296.24,23.22,D
-31.76435,-60.82071,304.92,1.11,1.05,2025-08-27,1923,Aqua,MODIS,53,6.1NRT,293.69,4.94,D
-32.78259,-68.59113,316.32,1.68,1.27,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,303.97,19.14,D
-32.78443,-68.60876,322.25,1.68,1.27,2025-08-27,1923,Aqua,MODIS,79,6.1NRT,302.74,30.97,D
-31.72079,-60.76471,308.46,1.12,1.05,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,294.53,7.74,D
-31.59813,-60.47183,308.08,1.16,1.07,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,294.93,7.64,D
-31.5733,-60.44057,306.14,1.16,1.07,2025-08-27,1923,Aqua,MODIS,44,6.1NRT,294.34,5.66,D
-32.67227,-68.63184,315.15,1.68,1.27,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,301.92,17.38,D
-32.67408,-68.64949,319.29,1.68,1.28,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,302.38,25.37,D
-31.54299,-60.43529,327.5,1.16,1.07,2025-08-27,1923,Aqua,MODIS,73,6.1NRT,296.44,29.14,D
-32.63298,-68.58397,363.94,1.67,1.27,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,306.18,190.18,D
-32.63475,-68.60152,315.87,1.67,1.27,2025-08-27,1923,Aqua,MODIS,31,6.1NRT,303.78,14.5,D
-32.62169,-68.58561,364.85,1.67,1.27,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,308.42,193.95,D
-32.62148,-68.57288,344.1,1.66,1.27,2025-08-27,1923,Aqua,MODIS,93,6.1NRT,305.79,88.49,D
-32.62334,-68.59036,365.42,1.67,1.27,2025-08-27,1923,Aqua,MODIS,100,6.1NRT,309.78,197.28,D
-32.60836,-68.55707,316.43,1.66,1.27,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,303.75,14.76,D
-31.44903,-60.24981,321.75,1.19,1.08,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,296.72,22.26,D
-31.43495,-60.34138,306.98,1.18,1.08,2025-08-27,1923,Aqua,MODIS,60,6.1NRT,295.1,6.02,D
-31.31601,-60.13511,312.7,1.21,1.09,2025-08-27,1923,Aqua,MODIS,52,6.1NRT,295.22,11.05,D
-31.31814,-60.14746,312.88,1.21,1.09,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,296.03,11.35,D
-31.19513,-60.02692,313.9,1.23,1.1,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,295.21,13.28,D
-31.25858,-60.39531,305.92,1.18,1.08,2025-08-27,1923,Aqua,MODIS,57,6.1NRT,295,6,D
-30.94515,-58.69661,312.28,1.46,1.2,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,294.71,16.06,D
-31.12243,-59.67107,313.09,1.28,1.12,2025-08-27,1923,Aqua,MODIS,71,6.1NRT,295.76,13.66,D
-31.24075,-60.49329,307.29,1.17,1.07,2025-08-27,1923,Aqua,MODIS,45,6.1NRT,294.64,6.77,D
-31.13088,-59.90417,306.93,1.25,1.11,2025-08-27,1923,Aqua,MODIS,57,6.1NRT,295.25,7.32,D
-31.22126,-60.43564,306.05,1.17,1.08,2025-08-27,1923,Aqua,MODIS,54,6.1NRT,294.5,6.64,D
-31.19212,-60.37987,306.59,1.18,1.08,2025-08-27,1923,Aqua,MODIS,59,6.1NRT,295.15,6.61,D
-31.15233,-60.26279,304.65,1.2,1.09,2025-08-27,1923,Aqua,MODIS,52,6.1NRT,293.73,5.89,D
-31.17105,-60.37225,304.91,1.18,1.08,2025-08-27,1923,Aqua,MODIS,53,6.1NRT,294.52,4.94,D
-31.06715,-59.94589,321.9,1.24,1.11,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,298.12,21.18,D
-31.05324,-60.16381,319.84,1.21,1.1,2025-08-27,1923,Aqua,MODIS,78,6.1NRT,295.54,19.42,D
-31.05537,-60.17619,340.92,1.21,1.09,2025-08-27,1923,Aqua,MODIS,92,6.1NRT,296.57,55.77,D
-30.86196,-59.13861,307.54,1.39,1.17,2025-08-27,1923,Aqua,MODIS,62,6.1NRT,295.51,8.77,D
-31.04362,-60.16609,322.6,1.21,1.1,2025-08-27,1923,Aqua,MODIS,81,6.1NRT,295.28,23.28,D
-31.04575,-60.17846,356.12,1.21,1.09,2025-08-27,1923,Aqua,MODIS,98,6.1NRT,297.39,97.53,D
-31.13226,-60.74492,305.19,1.14,1.06,2025-08-27,1923,Aqua,MODIS,53,6.1NRT,294.36,5,D
-31.13422,-60.75656,307.87,1.14,1.06,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,295.49,7.15,D
-30.98581,-60.19924,316.55,1.21,1.09,2025-08-27,1923,Aqua,MODIS,75,6.1NRT,294.73,17.12,D
-30.9516,-60.11683,316.32,1.22,1.1,2025-08-27,1923,Aqua,MODIS,75,6.1NRT,296.23,15.31,D
-30.95375,-60.1293,315.44,1.22,1.1,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,296.05,14.42,D
-30.88802,-59.86806,347.48,1.26,1.12,2025-08-27,1923,Aqua,MODIS,95,6.1NRT,299.15,76.06,D
-30.89028,-59.88091,335.56,1.26,1.12,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,298.54,46.85,D
-30.87822,-59.87041,309.71,1.26,1.12,2025-08-27,1923,Aqua,MODIS,66,6.1NRT,297.06,8.93,D
-32.06692,-68.39012,319.25,1.59,1.24,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,302.53,19.23,D
-30.91946,-60.16331,306.81,1.22,1.1,2025-08-27,1923,Aqua,MODIS,59,6.1NRT,295.41,6.72,D
-32.05587,-68.39173,318.95,1.59,1.24,2025-08-27,1923,Aqua,MODIS,73,6.1NRT,303.88,18.54,D
-30.89528,-60.14882,309.37,1.22,1.1,2025-08-27,1923,Aqua,MODIS,65,6.1NRT,295.74,8.78,D
-30.4816,-57.90964,308.71,1.68,1.27,2025-08-27,1923,Aqua,MODIS,50,6.1NRT,293.53,14.99,D
-30.87275,-60.07602,315.87,1.23,1.1,2025-08-27,1923,Aqua,MODIS,74,6.1NRT,297.41,15.93,D
-30.86721,-60.33511,312.68,1.2,1.09,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,296.4,11.12,D
-30.86932,-60.34732,317.98,1.2,1.09,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,296.55,16.66,D
-30.61915,-59.06253,310.92,1.41,1.18,2025-08-27,1923,Aqua,MODIS,68,6.1NRT,295.97,11.96,D
-30.62341,-59.0684,311.94,1.41,1.18,2025-08-27,1923,Aqua,MODIS,69,6.1NRT,296.16,13.52,D
-30.77515,-59.93425,316.88,1.26,1.11,2025-08-27,1923,Aqua,MODIS,46,6.1NRT,295.59,14.98,D
-30.77735,-59.94706,316.78,1.26,1.11,2025-08-27,1923,Aqua,MODIS,24,6.1NRT,294.99,14,D
-30.98109,-61.22542,307.47,1.1,1.04,2025-08-27,1923,Aqua,MODIS,59,6.1NRT,296.36,6.03,D
-30.98291,-61.23664,311.11,1.1,1.04,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,296.3,9.03,D
-30.79473,-60.16638,313.01,1.22,1.1,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,295.51,11.69,D
-30.79687,-60.17884,308.57,1.22,1.1,2025-08-27,1923,Aqua,MODIS,62,6.1NRT,294.63,7.43,D
-30.84682,-60.47281,309.77,1.18,1.08,2025-08-27,1923,Aqua,MODIS,65,6.1NRT,297.63,7.57,D
-30.84885,-60.48485,317.92,1.18,1.08,2025-08-27,1923,Aqua,MODIS,76,6.1NRT,298.59,16,D
-30.702,-59.74926,323.83,1.29,1.13,2025-08-27,1923,Aqua,MODIS,62,6.1NRT,298.12,25.71,D
-30.7043,-59.76237,334.98,1.29,1.13,2025-08-27,1923,Aqua,MODIS,89,6.1NRT,298.8,46.44,D
-30.77541,-60.17094,312.88,1.22,1.1,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,295.8,11.16,D
-30.70817,-59.84289,306.63,1.28,1.12,2025-08-27,1923,Aqua,MODIS,58,6.1NRT,296.26,5.95,D
-30.71045,-59.85584,310.89,1.27,1.12,2025-08-27,1923,Aqua,MODIS,67,6.1NRT,296.2,9.97,D
-30.73292,-59.98424,309.68,1.25,1.11,2025-08-27,1923,Aqua,MODIS,56,6.1NRT,295.92,9.48,D
-30.39156,-58.35311,319.12,1.58,1.24,2025-08-27,1923,Aqua,MODIS,78,6.1NRT,295.1,27.8,D
-30.61432,-59.5488,305.24,1.33,1.14,2025-08-27,1923,Aqua,MODIS,32,6.1NRT,295.03,4.98,D
-31.10984,-62.50933,353.02,1.01,1.01,2025-08-27,1923,Aqua,MODIS,97,6.1NRT,299.87,68.07,D
-31.11145,-62.51974,322.06,1.01,1.01,2025-08-27,1923,Aqua,MODIS,79,6.1NRT,298.28,17.39,D
-30.38821,-58.34285,306.64,1.58,1.24,2025-08-27,1923,Aqua,MODIS,60,6.1NRT,294.46,9.93,D
-30.39117,-58.35879,313.47,1.58,1.24,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,294.94,19.69,D
-30.63964,-59.7423,310.94,1.29,1.13,2025-08-27,1923,Aqua,MODIS,58,6.1NRT,298.39,9.77,D
-30.86938,-61.16283,312.67,1.11,1.05,2025-08-27,1923,Aqua,MODIS,69,6.1NRT,296.23,9.99,D
-30.56606,-59.67737,322.63,1.31,1.13,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,295.43,26.06,D
-30.59342,-59.88919,332.28,1.27,1.12,2025-08-27,1923,Aqua,MODIS,66,6.1NRT,297.61,39.85,D
-30.59571,-59.9021,316.09,1.27,1.12,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,296.21,14.9,D
-30.49125,-59.5488,315.19,1.33,1.14,2025-08-27,1923,Aqua,MODIS,69,6.1NRT,295.9,16.71,D
-30.49364,-59.56231,309.1,1.33,1.14,2025-08-27,1923,Aqua,MODIS,0,6.1NRT,295.56,9.54,D
-30.55394,-59.90564,308.79,1.27,1.12,2025-08-27,1923,Aqua,MODIS,48,6.1NRT,296,8.76,D
-30.6066,-60.21012,316.86,1.23,1.1,2025-08-27,1923,Aqua,MODIS,75,6.1NRT,295.63,16.49,D
-30.60874,-60.22257,305.91,1.22,1.1,2025-08-27,1923,Aqua,MODIS,54,6.1NRT,295.47,5.54,D
-30.63614,-60.38285,308.12,1.2,1.09,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,296.96,6.56,D
-30.63822,-60.39507,329.78,1.2,1.09,2025-08-27,1923,Aqua,MODIS,85,6.1NRT,297.24,33.34,D
-30.59693,-60.21239,308.47,1.23,1.1,2025-08-27,1923,Aqua,MODIS,37,6.1NRT,295.9,7.13,D
-30.63073,-60.4095,328.02,1.2,1.09,2025-08-27,1923,Aqua,MODIS,84,6.1NRT,297.27,30.35,D
-30.49722,-59.93258,323.11,1.27,1.12,2025-08-27,1923,Aqua,MODIS,70,6.1NRT,296.47,25.95,D
-30.00306,-57.54398,305.09,1.81,1.32,2025-08-27,1923,Aqua,MODIS,59,6.1NRT,294.79,10.84,D
-30.28798,-59.10904,307.2,1.42,1.18,2025-08-27,1923,Aqua,MODIS,61,6.1NRT,295.2,9.32,D
-30.38762,-59.71889,311.07,1.31,1.14,2025-08-27,1923,Aqua,MODIS,63,6.1NRT,297.18,9.46,D
-31.61832,-68.45058,317.99,1.58,1.24,2025-08-27,1923,Aqua,MODIS,72,6.1NRT,305.72,16.56,D
-30.37765,-59.72128,309.05,1.31,1.14,2025-08-27,1923,Aqua,MODIS,42,6.1NRT,297.05,7.22,D
-30.19369,-58.77795,307.72,1.5,1.21,2025-08-27,1923,Aqua,MODIS,55,6.1NRT,294.49,10.19,D
